date,state,Mobility,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6
6/19/20,Assam,-36.55083816,0,0.000768612,1.235335369,98,4,98,76,55,36,22,8,-1
6/20/20,Assam,-37.27889622,249,0.000812215,1.265082668,99,4,99,77,56,37,23,9,-1
6/21/20,Assam,-38.10338029,332,0.000865622,1.29266007,100,4,100,78,57,38,24,10,-1
6/22/20,Assam,-39.01606358,267,0.000931106,1.316693742,101,4,101,79,58,39,25,11,-1
6/23/20,Assam,-40.01419237,203,0.001011084,1.335821354,102,4,102,80,59,40,26,12,-1
6/24/20,Assam,-41.08832408,226,0.001108206,1.348816766,103,4,103,81,60,41,27,13,-1
6/25/20,Assam,-42.20909613,364,0.001225529,1.354734201,104,4,104,82,61,42,28,14,-1
6/26/20,Assam,-43.3336124,273,0.001366572,1.353056363,105,4,105,83,62,43,29,15,-1
6/27/20,Assam,-44.41545372,246,0.001535214,1.343813863,106,4,106,84,63,44,30,16,-1
6/28/20,Assam,-45.41327378,327,0.001735766,1.327633611,107,4,107,85,64,45,31,17,-1
6/29/20,Assam,-46.30688937,302,0.001972994,1.305685788,108,4,108,86,65,46,32,18,-1
6/30/20,Assam,-47.09633435,613,0.002251947,1.279532651,109,4,109,87,66,47,33,19,-1
7/1/20,Assam,-47.79003588,548,0.002577833,1.250918985,110,4,110,88,67,48,34,20,-1
7/2/20,Assam,-48.3990725,479,0.002955451,1.221561109,111,4,111,89,68,49,35,21,-1
7/3/20,Assam,-48.93250635,365,0.0033882,1.192981411,112,4,112,90,69,50,36,22,-1
7/4/20,Assam,-49.39015701,1202,0.003877299,1.1664091,113,4,113,91,70,51,37,23,-1
7/5/20,Assam,-49.76341309,735,0.004421098,1.142742504,114,4,114,92,71,52,38,24,-1
7/6/20,Assam,-50.05795459,786,0.005014541,1.122554532,115,4,115,93,72,53,39,25,-1
7/7/20,Assam,-50.30091139,814,0.005648882,1.106121884,116,4,116,94,73,54,40,26,-1
7/8/20,Assam,-50.515548,696,0.006311799,1.09346552,117,5,117,95,74,55,41,27,-1
7/9/20,Assam,-50.70608134,568,0.006988121,1.084398377,118,5,118,96,75,56,42,28,-1
7/10/20,Assam,-50.85330452,936,0.007659578,1.07858187,119,5,119,97,76,57,43,29,-1
7/11/20,Assam,-50.92562014,535,0.008304894,1.075593104,120,5,120,98,77,58,44,30,0
7/12/20,Assam,-50.89387821,735,0.00890182,1.074999873,121,5,121,99,78,59,45,31,1
7/13/20,Assam,-50.74931937,1001,0.009429701,1.07643291,122,5,122,100,79,60,46,32,2
7/14/20,Assam,-50.50404649,859,0.009871632,1.079639171,123,5,123,101,80,61,47,33,3
7/15/20,Assam,-50.17920737,1088,0.010217253,1.084501893,124,5,124,102,81,62,48,34,4
7/16/20,Assam,-49.79752186,892,0.010463945,1.091023379,125,5,125,103,82,63,49,35,5
7/17/20,Assam,-49.37895931,1218,0.010617061,1.09927855,126,5,126,104,83,64,50,36,6
7/18/20,Assam,-48.93911894,1117,0.010688173,1.109353205,127,5,127,105,84,65,51,37,7
7/19/20,Assam,-48.49226604,1018,0.010692564,1.121278584,128,5,128,106,85,66,52,38,8
7/20/20,Assam,-48.06572292,1093,0.010647392,1.134968342,129,5,129,107,86,67,53,39,9
7/21/20,Assam,-47.6911113,1680,0.010570466,1.150161289,130,5,130,108,87,68,54,40,10
7/22/20,Assam,-47.37947695,972,0.010479251,1.166375002,131,5,131,109,88,69,55,41,11
7/23/20,Assam,-47.1147756,1047,0.010390388,1.182879828,132,5,132,110,89,70,56,42,12
7/24/20,Assam,-46.85567054,1130,0.010319037,1.198705777,133,5,133,111,90,71,57,43,13
7/25/20,Assam,-46.55208813,1165,0.010278153,1.212693017,134,5,134,112,91,72,58,44,14
7/26/20,Assam,-46.16470192,1142,0.010278564,1.223588623,135,5,135,113,92,73,59,45,15
7/27/20,Assam,-45.69040321,1348,0.010330278,1.230180128,136,5,136,114,93,74,60,46,16
7/28/20,Assam,-45.16203844,1371,0.010441591,1.231444407,137,5,137,115,94,75,61,47,17
7/29/20,Assam,-44.62259674,1348,0.010619388,1.226682359,138,5,138,116,95,76,62,48,18
7/30/20,Assam,-44.10619735,2112,0.010869322,1.215609012,139,5,139,117,96,77,63,49,19
7/31/20,Assam,-43.63016388,1862,0.011194644,1.19837795,140,5,140,118,97,78,64,50,20
8/1/20,Assam,-43.19311964,1457,0.011597065,1.175537671,141,5,141,119,98,79,65,51,21
8/2/20,Assam,-42.78266042,1178,0.012076138,1.147937958,142,5,142,120,99,80,66,52,22
8/3/20,Assam,-42.39918426,2371,0.012628524,1.116615754,143,5,143,121,100,81,67,53,23
8/4/20,Assam,-42.05612503,2886,0.013248301,1.082687802,144,5,144,122,101,82,68,54,24
8/5/20,Assam,-41.76201249,2284,0.013927129,1.047266224,145,5,145,123,102,83,69,55,25
8/6/20,Assam,-41.51077041,2372,0.014654202,1.011401906,146,5,146,124,103,84,70,56,26
8/7/20,Assam,-41.27947651,2679,0.015415915,0.976053274,147,5,147,125,104,85,71,57,27
8/8/20,Assam,-41.03317349,2218,0.016195618,0.942074593,148,-1,148,126,105,86,72,58,28
8/9/20,Assam,-40.73739842,1123,0.016973825,0.910216183,149,-1,149,127,106,87,73,59,29
8/10/20,Assam,-40.38440075,2900,0.017729188,0.881128653,150,-1,150,128,107,88,74,60,30
8/11/20,Assam,-39.98716222,2669,0.01844093,0.855365308,151,-1,151,129,108,89,75,61,31
8/12/20,Assam,-39.55120314,4593,0.019089668,0.833381786,152,-1,152,130,109,90,76,62,32
8/13/20,Assam,-39.07162126,2796,0.019658804,0.815536871,153,-1,153,131,110,91,77,63,33
8/14/20,Assam,-38.53949635,2706,0.020138678,0.802099365,154,-1,154,132,111,92,78,64,34
8/15/20,Assam,-37.9474379,1057,0.02052922,0.793261762,155,-1,155,133,112,93,79,65,35
8/16/20,Assam,-37.29892254,1317,0.020836485,0.789155818,156,-1,156,134,113,94,80,66,36
8/17/20,Assam,-36.62987841,2792,0.021070311,0.789862971,157,-1,157,135,114,95,81,67,37
8/18/20,Assam,-35.99956412,2534,0.021243639,0.795415762,158,-1,158,136,115,96,82,68,38
8/19/20,Assam,-35.45778851,2116,0.021372996,0.805792448,159,-1,159,137,116,97,83,69,39
3/20/20,Madhya Pradesh,-32.49852062,4,0.000265024,2.075828372,7,-1,7,-1,-1,-1,-1,-1,-1
3/21/20,Madhya Pradesh,-39.08950977,0,0.000295948,2.058760379,8,-1,8,-1,-1,-1,-1,-1,-1
3/22/20,Madhya Pradesh,-45.71341661,2,0.000333508,2.038715189,9,-1,9,-1,-1,-1,-1,-1,-1
3/23/20,Madhya Pradesh,-52.01186613,0,0.000379252,2.015392935,10,-1,10,-1,-1,-1,-1,-1,-1
3/24/20,Madhya Pradesh,-57.70583057,1,0.00043514,1.988565836,11,-1,11,-1,-1,-1,-1,-1,-1
3/25/20,Madhya Pradesh,-62.60251112,8,0.000503575,1.958091787,12,-1,12,-1,-1,-1,-1,-1,-1
3/26/20,Madhya Pradesh,-66.5992326,5,0.000587395,1.923924015,13,-1,13,-1,-1,-1,-1,-1,-1
3/27/20,Madhya Pradesh,-69.68238041,9,0.000689814,1.88611707,14,-1,14,-1,-1,-1,-1,-1,-1
3/28/20,Madhya Pradesh,-71.90977042,10,0.000814186,1.844829015,15,-1,15,-1,-1,-1,-1,-1,-1
3/29/20,Madhya Pradesh,-73.38846537,0,0.000963813,1.800319367,16,-1,16,-1,-1,-1,-1,-1,-1
3/30/20,Madhya Pradesh,-74.25096188,8,0.001141678,1.752942482,17,-1,17,-1,-1,-1,-1,-1,-1
3/31/20,Madhya Pradesh,-74.63329165,19,0.001350056,1.703136725,18,-1,18,-1,-1,-1,-1,-1,-1
4/1/20,Madhya Pradesh,-74.66540678,32,0.001589951,1.651410487,19,0,19,-1,-1,-1,-1,-1,-1
4/2/20,Madhya Pradesh,-74.46532468,9,0.001860483,1.598326296,20,0,20,-1,-1,-1,-1,-1,-1
4/3/20,Madhya Pradesh,-74.13550335,47,0.002158437,1.544483911,21,0,21,-1,-1,-1,-1,-1,-1
4/4/20,Madhya Pradesh,-73.7598051,25,0.002478161,1.490502646,22,0,22,0,-1,-1,-1,-1,-1
4/5/20,Madhya Pradesh,-73.39958197,14,0.002812456,1.437003136,23,0,23,1,-1,-1,-1,-1,-1
4/6/20,Madhya Pradesh,-73.09037107,63,0.003154003,1.384589275,24,0,24,2,-1,-1,-1,-1,-1
4/7/20,Madhya Pradesh,-72.84147715,34,0.003495502,1.333831637,25,0,25,3,-1,-1,-1,-1,-1
4/8/20,Madhya Pradesh,-72.64578242,51,0.00382971,1.285253696,26,0,26,4,-1,-1,-1,-1,-1
4/9/20,Madhya Pradesh,-72.48763746,70,0.004150061,1.239321553,27,0,27,5,-1,-1,-1,-1,-1
4/10/20,Madhya Pradesh,-72.34962848,40,0.00445152,1.196437229,28,0,28,6,-1,-1,-1,-1,-1
4/11/20,Madhya Pradesh,-72.21824957,78,0.004731017,1.156935283,29,0,29,7,-1,-1,-1,-1,-1
4/12/20,Madhya Pradesh,-72.08659402,33,0.004987903,1.121082471,30,0,30,8,-1,-1,-1,-1,-1
4/13/20,Madhya Pradesh,-71.95182138,52,0.005223558,1.089080177,31,0,31,9,-1,-1,-1,-1,-1
4/14/20,Madhya Pradesh,-71.81018787,127,0.005440896,1.061069172,32,0,32,10,-1,-1,-1,-1,-1
4/15/20,Madhya Pradesh,-71.65917995,197,0.005643883,1.037136035,33,0,33,11,-1,-1,-1,-1,-1
4/16/20,Madhya Pradesh,-71.49823576,226,0.005836842,1.017320313,34,0,34,12,-1,-1,-1,-1,-1
4/17/20,Madhya Pradesh,-71.3272477,146,0.006023806,1.001621449,35,0,35,13,-1,-1,-1,-1,-1
4/18/20,Madhya Pradesh,-71.14820548,92,0.006207991,0.99000459,36,0,36,14,-1,-1,-1,-1,-1
4/19/20,Madhya Pradesh,-70.9655766,5,0.006391181,0.982404538,37,0,37,15,-1,-1,-1,-1,-1
4/20/20,Madhya Pradesh,-70.78348584,78,0.006574448,0.978727351,38,0,38,16,-1,-1,-1,-1,-1
4/21/20,Madhya Pradesh,-70.60127635,67,0.006758464,0.978849299,39,0,39,17,-1,-1,-1,-1,-1
4/22/20,Madhya Pradesh,-70.41574239,35,0.006943372,0.982613081,40,1,40,18,-1,-1,-1,-1,-1
4/23/20,Madhya Pradesh,-70.22234652,100,0.007128632,0.989821444,41,1,41,19,-1,-1,-1,-1,-1
4/24/20,Madhya Pradesh,-70.01510827,159,0.00731292,1.000228601,42,1,42,20,-1,-1,-1,-1,-1
4/25/20,Madhya Pradesh,-69.78677455,99,0.007494102,1.013530146,43,1,43,21,0,-1,-1,-1,-1
4/26/20,Madhya Pradesh,-69.52873109,145,0.007669333,1.029352613,44,1,44,22,1,-1,-1,-1,-1
4/27/20,Madhya Pradesh,-69.22970411,75,0.007835203,1.047244282,45,1,45,23,2,-1,-1,-1,-1
4/28/20,Madhya Pradesh,-68.87413472,222,0.00798798,1.066669338,46,1,46,24,3,-1,-1,-1,-1
4/29/20,Madhya Pradesh,-68.44782397,173,0.008123919,1.087007791,47,1,47,25,4,-1,-1,-1,-1
4/30/20,Madhya Pradesh,-67.94154424,65,0.008239553,1.10756351,48,1,48,26,5,-1,-1,-1,-1
5/1/20,Madhya Pradesh,-67.35154579,90,0.008332062,1.127582137,49,1,49,27,6,-1,-1,-1,-1
5/2/20,Madhya Pradesh,-66.68036542,73,0.008399624,1.146279551,50,1,50,28,7,-1,-1,-1,-1
5/3/20,Madhya Pradesh,-65.93701649,49,0.008441264,1.162880012,51,1,51,29,8,-1,-1,-1,-1
5/4/20,Madhya Pradesh,-65.13391603,105,0.008456633,1.176661425,52,1,52,30,9,-1,-1,-1,-1
5/5/20,Madhya Pradesh,-64.28236538,107,0.008446314,1.187003556,53,1,53,31,10,-1,-1,-1,-1
5/6/20,Madhya Pradesh,-63.39446764,89,0.008411752,1.193433775,54,1,54,32,11,-1,-1,-1,-1
5/7/20,Madhya Pradesh,-62.48417625,114,0.00835515,1.195664328,55,1,55,33,12,-1,-1,-1,-1
5/8/20,Madhya Pradesh,-61.5665612,89,0.008279605,1.193615496,56,1,56,34,13,-1,-1,-1,-1
5/9/20,Madhya Pradesh,-60.65804976,116,0.008189044,1.18742061,57,1,57,35,14,-1,-1,-1,-1
5/10/20,Madhya Pradesh,-59.7750914,157,0.008088139,1.177411521,58,1,58,36,15,-1,-1,-1,-1
5/11/20,Madhya Pradesh,-58.93206904,171,0.00798186,1.164086429,59,2,59,37,16,-1,-1,-1,-1
5/12/20,Madhya Pradesh,-58.13763162,201,0.007875161,1.148064915,60,2,60,38,17,-1,-1,-1,-1
5/13/20,Madhya Pradesh,-57.39690461,187,0.007772848,1.130036845,61,2,61,39,18,-1,-1,-1,-1
5/14/20,Madhya Pradesh,-56.71319533,253,0.007679412,1.11071196,62,2,62,40,19,0,-1,-1,-1
5/15/20,Madhya Pradesh,-56.08803736,169,0.007598853,1.090775637,63,2,63,41,20,1,-1,-1,-1
5/16/20,Madhya Pradesh,-55.52162175,195,0.007534604,1.070854168,64,2,64,42,21,2,-1,-1,-1
5/17/20,Madhya Pradesh,-55.01334895,187,0.007489503,1.051490666,65,2,65,43,22,3,-1,-1,-1
5/18/20,Madhya Pradesh,-54.56109954,259,0.007465688,1.033131064,66,2,66,44,23,4,-1,-1,-1
5/19/20,Madhya Pradesh,-54.15882378,229,0.007464744,1.01611868,67,2,67,45,24,5,-1,-1,-1
5/20/20,Madhya Pradesh,-53.79819394,270,0.007487722,1.000695502,68,2,68,46,25,6,-1,-1,-1
5/21/20,Madhya Pradesh,-53.46852329,246,0.007535169,0.987008409,69,2,69,47,26,7,-1,-1,-1
5/22/20,Madhya Pradesh,-53.15429409,189,0.00760723,0.975118786,70,2,70,48,27,8,-1,-1,-1
5/23/20,Madhya Pradesh,-52.833479,201,0.00770388,0.965014238,71,2,71,49,28,9,-1,-1,-1
5/24/20,Madhya Pradesh,-52.47862196,294,0.007824583,0.956621436,72,2,72,50,29,10,-1,-1,-1
5/25/20,Madhya Pradesh,-52.05889998,194,0.007968241,0.949819424,73,3,73,51,30,11,-1,-1,-1
5/26/20,Madhya Pradesh,-51.54345947,165,0.008133127,0.944453021,74,3,74,52,31,12,-1,-1,-1
5/27/20,Madhya Pradesh,-50.91227174,237,0.008317009,0.940346252,75,3,75,53,32,13,-1,-1,-1
5/28/20,Madhya Pradesh,-50.15847914,192,0.008516841,0.93731577,76,3,76,54,33,14,0,-1,-1
5/29/20,Madhya Pradesh,-49.28677499,192,0.008728595,0.935184123,77,3,77,55,34,15,1,-1,-1
5/30/20,Madhya Pradesh,-48.31245297,246,0.008947637,0.93379232,78,3,78,56,35,16,2,-1,-1
5/31/20,Madhya Pradesh,-47.2589838,198,0.009168941,0.933010803,79,3,79,57,36,17,3,-1,-1
6/1/20,Madhya Pradesh,-46.15429471,194,0.009387184,0.932747773,80,3,80,58,37,18,4,-1,-1
6/2/20,Madhya Pradesh,-45.02596419,137,0.009596879,0.93295403,81,3,81,59,38,19,5,-1,-1
6/3/20,Madhya Pradesh,-43.90025995,168,0.009792314,0.933624033,82,3,82,60,39,20,6,-1,-1
6/4/20,Madhya Pradesh,-42.80104837,174,0.0099676,0.934793506,83,3,83,61,40,21,7,-1,-1
6/5/20,Madhya Pradesh,-41.74998516,234,0.010116719,0.936534383,84,3,84,62,41,22,8,-1,-1
6/6/20,Madhya Pradesh,-40.76858772,232,0.010233599,0.938947981,85,3,85,63,42,23,9,-1,-1
6/7/20,Madhya Pradesh,-39.87476567,173,0.010312653,0.942157121,86,3,86,64,43,24,10,-1,-1
6/8/20,Madhya Pradesh,-39.08129928,237,0.010349435,0.946297639,87,4,87,65,44,25,11,-1,-1
6/9/20,Madhya Pradesh,-38.39630401,211,0.010341317,0.951509575,88,4,88,66,45,26,12,-1,-1
6/10/20,Madhya Pradesh,-37.82442314,200,0.010288281,0.957928263,89,4,89,67,46,27,13,-1,-1
6/11/20,Madhya Pradesh,-37.36825813,192,0.010193503,0.965675657,90,4,90,68,47,28,14,0,-1
6/12/20,Madhya Pradesh,-37.02705391,202,0.010062898,0.97485229,91,4,91,69,48,29,15,1,-1
6/13/20,Madhya Pradesh,-36.79484423,198,0.009903494,0.985530287,92,4,92,70,49,30,16,2,-1
6/14/20,Madhya Pradesh,-36.660005,161,0.009722533,0.997747714,93,4,93,71,50,31,17,3,-1
6/15/20,Madhya Pradesh,-36.6073742,133,0.009527097,1.01150437,94,4,94,72,51,32,18,4,-1
6/16/20,Madhya Pradesh,-36.61847642,148,0.00932389,1.02675887,95,4,95,73,52,33,19,5,-1
6/17/20,Madhya Pradesh,-36.67108131,161,0.009119151,1.043426781,96,4,96,74,53,34,20,6,-1
6/18/20,Madhya Pradesh,-36.73903481,182,0.008918622,1.061379629,97,4,97,75,54,35,21,7,-1
6/19/20,Madhya Pradesh,-36.79368257,156,0.008727554,1.080444729,98,4,98,76,55,36,22,8,-1
6/20/20,Madhya Pradesh,-36.80850381,142,0.008550698,1.100406025,99,4,99,77,56,37,23,9,-1
6/21/20,Madhya Pradesh,-36.76251159,179,0.008392195,1.121006093,100,4,100,78,57,38,24,10,-1
6/22/20,Madhya Pradesh,-36.64478499,175,0.008254974,1.141949408,101,4,101,79,58,39,25,11,-1
6/23/20,Madhya Pradesh,-36.45647026,183,0.008140894,1.162906791,102,4,102,80,59,40,26,12,-1
6/24/20,Madhya Pradesh,-36.20557995,187,0.008051052,1.183520928,103,4,103,81,60,41,27,13,-1
6/25/20,Madhya Pradesh,-35.90647073,147,0.007985689,1.203412961,104,4,104,82,61,42,28,14,-1
6/26/20,Madhya Pradesh,-35.57627398,203,0.007944361,1.222190354,105,4,105,83,62,43,29,15,-1
6/27/20,Madhya Pradesh,-35.23408736,167,0.007926352,1.239456342,106,4,106,84,63,44,30,16,-1
6/28/20,Madhya Pradesh,-34.89850825,221,0.007930931,1.254821076,107,4,107,85,64,45,31,17,-1
6/29/20,Madhya Pradesh,-34.59203535,184,0.007957485,1.267914308,108,4,108,86,65,46,32,18,-1
6/30/20,Madhya Pradesh,-34.34564125,223,0.008005542,1.278399115,109,4,109,87,66,47,33,19,-1
7/1/20,Madhya Pradesh,-34.18607555,268,0.008074742,1.285986035,110,4,110,88,67,48,34,20,-1
7/2/20,Madhya Pradesh,-34.1294604,245,0.008164841,1.29044698,111,4,111,89,68,49,35,21,-1
7/3/20,Madhya Pradesh,-34.18264846,191,0.008275678,1.29162831,112,4,112,90,69,50,36,22,-1
7/4/20,Madhya Pradesh,-34.33874623,307,0.008407075,1.289462314,113,4,113,91,70,51,37,23,-1
7/5/20,Madhya Pradesh,-34.57669092,326,0.008558788,1.283976014,114,4,114,92,71,52,38,24,-1
7/6/20,Madhya Pradesh,-34.87312933,354,0.008730534,1.275296004,115,4,115,93,72,53,39,25,-1
7/7/20,Madhya Pradesh,-35.21754508,343,0.008921923,1.263647924,116,4,116,94,73,54,40,26,-1
7/8/20,Madhya Pradesh,-35.60630185,409,0.009132384,1.249349662,117,5,117,95,74,55,41,27,-1
7/9/20,Madhya Pradesh,-36.03428259,305,0.009361252,1.232798182,118,5,118,96,75,56,42,28,-1
7/10/20,Madhya Pradesh,-36.48626529,316,0.009607765,1.214450938,119,5,119,97,76,57,43,29,-1
7/11/20,Madhya Pradesh,-36.93605952,544,0.009871063,1.194803791,120,5,120,98,77,58,44,30,0
7/12/20,Madhya Pradesh,-37.35204035,431,0.010150187,1.174367772,121,5,121,99,78,59,45,31,1
7/13/20,Madhya Pradesh,-37.71082538,575,0.010444033,1.153646993,122,5,122,100,79,60,46,32,2
7/14/20,Madhya Pradesh,-38.01159206,798,0.010751319,1.133119383,123,5,123,101,80,61,47,33,3
7/15/20,Madhya Pradesh,-38.26497758,638,0.011070588,1.11322118,124,5,124,102,81,62,48,34,4
7/16/20,Madhya Pradesh,-38.48494628,735,0.011400191,1.094335439,125,5,125,103,82,63,49,35,5
7/17/20,Madhya Pradesh,-38.68504786,704,0.011738278,1.076784376,126,5,126,104,83,64,50,36,6
7/18/20,Madhya Pradesh,-38.87449411,681,0.012082785,1.060825217,127,5,127,105,84,65,51,37,7
7/19/20,Madhya Pradesh,-39.05885462,837,0.012431507,1.046649155,128,5,128,106,85,66,52,38,8
7/20/20,Madhya Pradesh,-39.24962508,710,0.01278218,1.03438299,129,5,129,107,86,67,53,39,9
7/21/20,Madhya Pradesh,-39.46838377,785,0.013132502,1.024092926,130,5,130,108,87,68,54,40,10
7/22/20,Madhya Pradesh,-39.7247239,747,0.013480193,1.01578989,131,5,131,109,88,69,55,41,11
7/23/20,Madhya Pradesh,-40.00458186,632,0.013822942,1.009435761,132,5,132,110,89,70,56,42,12
7/24/20,Madhya Pradesh,-40.26462797,736,0.01415843,1.004949956,133,5,133,111,90,71,57,43,13
7/25/20,Madhya Pradesh,-40.44418129,716,0.014484473,1.002216098,134,5,134,112,91,72,58,44,14
7/26/20,Madhya Pradesh,-40.48236987,874,0.014799102,1.001088659,135,5,135,113,92,73,59,45,15
7/27/20,Madhya Pradesh,-40.34225982,789,0.015100407,1.001399635,136,5,136,114,93,74,60,46,16
7/28/20,Madhya Pradesh,-40.02184344,628,0.015386641,1.002965238,137,5,137,115,94,75,61,47,17
7/29/20,Madhya Pradesh,-39.53987847,917,0.015656313,1.005592569,138,5,138,116,95,76,62,48,18
7/30/20,Madhya Pradesh,-38.92324417,834,0.015908662,1.009086073,139,5,139,117,96,77,63,49,19
7/31/20,Madhya Pradesh,-38.19867484,838,0.016143663,1.013253593,140,5,140,118,97,78,64,50,20
8/1/20,Madhya Pradesh,-37.3869766,808,0.016362027,1.017911791,141,5,141,119,98,79,65,51,21
8/2/20,Madhya Pradesh,-36.50695396,921,0.01656519,1.022890765,142,5,142,120,99,80,66,52,22
8/3/20,Madhya Pradesh,-35.59074641,750,0.016755377,1.0280377,143,5,143,121,100,81,67,53,23
8/4/20,Madhya Pradesh,-34.6908822,797,0.016935499,1.033219501,144,5,144,122,101,82,68,54,24
8/5/20,Madhya Pradesh,-33.87453193,652,0.017108962,1.038324469,145,5,145,123,102,83,69,55,25
8/6/20,Madhya Pradesh,-33.20649407,830,0.017279587,1.043263257,146,5,146,124,103,84,70,56,26
8/7/20,Madhya Pradesh,-32.73044738,734,0.017451582,1.047969368,147,5,147,125,104,85,71,57,27
8/8/20,Madhya Pradesh,-32.45964622,859,0.017629323,1.052399405,148,-1,148,126,105,86,72,58,28
8/9/20,Madhya Pradesh,-32.37851716,868,0.017817211,1.056532995,149,-1,149,127,106,87,73,59,29
8/10/20,Madhya Pradesh,-32.45898142,866,0.018019611,1.060372052,150,-1,150,128,107,88,74,60,30
8/11/20,Madhya Pradesh,-32.67414975,843,0.018240902,1.063938885,151,-1,151,129,108,89,75,61,31
8/12/20,Madhya Pradesh,-32.98558602,870,0.018485136,1.06727285,152,-1,152,130,109,90,76,62,32
8/13/20,Madhya Pradesh,-33.34920498,1014,0.018755618,1.070425683,153,-1,153,131,110,91,77,63,33
8/14/20,Madhya Pradesh,-33.72821059,796,0.019055308,1.07345626,154,-1,154,132,111,92,78,64,34
8/15/20,Madhya Pradesh,-34.09463921,1019,0.019386802,1.07642583,155,-1,155,133,112,93,79,65,35
8/16/20,Madhya Pradesh,-34.42674987,1022,0.019752367,1.07939464,156,-1,156,134,113,94,80,66,36
8/17/20,Madhya Pradesh,-34.71861292,930,0.020153373,1.082420291,157,-1,157,135,114,95,81,67,37
8/18/20,Madhya Pradesh,-34.98258889,990,0.020589977,1.085557318,158,-1,158,136,115,96,82,68,38
8/19/20,Madhya Pradesh,-35.22785125,976,0.021061772,1.088856929,159,-1,159,137,116,97,83,69,39
3/14/20,Andhra Pradesh,-2.241195272,1,7.72E-05,2.032696603,1,-1,1,-1,-1,-1,-1,-1,-1
3/15/20,Andhra Pradesh,-4.929736103,0,8.44E-05,2.112113477,2,-1,2,-1,-1,-1,-1,-1,-1
3/16/20,Andhra Pradesh,-8.388390445,0,9.25E-05,2.208919739,3,-1,3,-1,-1,-1,-1,-1,-1
3/17/20,Andhra Pradesh,-12.67594235,0,0.000101603,2.319766246,4,-1,4,-1,-1,-1,-1,-1,-1
3/18/20,Andhra Pradesh,-17.78460703,0,0.000111851,2.438597187,5,-1,5,-1,-1,-1,-1,-1,-1
3/19/20,Andhra Pradesh,-23.61895897,2,0.000123322,2.556231961,6,-1,6,-1,-1,-1,-1,-1,-1
3/20/20,Andhra Pradesh,-29.98533746,0,0.000136147,2.660397993,7,-1,7,-1,-1,-1,-1,-1,-1
3/21/20,Andhra Pradesh,-36.60730155,2,0.000150482,2.736550945,8,-1,8,-1,-1,-1,-1,-1,-1
3/22/20,Andhra Pradesh,-43.17715037,1,0.000166521,2.769737205,9,-1,9,-1,-1,-1,-1,-1,-1
3/23/20,Andhra Pradesh,-49.40613984,1,0.000184506,2.747453114,10,-1,10,-1,-1,-1,-1,-1,-1
3/24/20,Andhra Pradesh,-55.06510736,1,0.000204741,2.662937887,11,-1,11,-1,-1,-1,-1,-1,-1
3/25/20,Andhra Pradesh,-59.98578908,2,0.000227617,2.517799145,12,-1,12,-1,-1,-1,-1,-1,-1
3/26/20,Andhra Pradesh,-64.06842035,1,0.000253629,2.32270897,13,-1,13,-1,-1,-1,-1,-1,-1
3/27/20,Andhra Pradesh,-67.28737174,2,0.000283397,2.09548001,14,-1,14,-1,-1,-1,-1,-1,-1
3/28/20,Andhra Pradesh,-69.67917773,6,0.000317685,1.857024396,15,-1,15,-1,-1,-1,-1,-1,-1
3/29/20,Andhra Pradesh,-71.32580428,2,0.00035742,1.626784931,16,-1,16,-1,-1,-1,-1,-1,-1
3/30/20,Andhra Pradesh,-72.33645343,2,0.0004037,1.4193949,17,-1,17,-1,-1,-1,-1,-1,-1
3/31/20,Andhra Pradesh,-72.82938354,21,0.000457797,1.243472478,18,-1,18,-1,-1,-1,-1,-1,-1
4/1/20,Andhra Pradesh,-72.92213504,67,0.000521157,1.102306158,19,0,19,-1,-1,-1,-1,-1,-1
4/2/20,Andhra Pradesh,-72.72500707,38,0.00059534,0.995523539,20,0,20,-1,-1,-1,-1,-1,-1
4/3/20,Andhra Pradesh,-72.33749147,15,0.000681918,0.920852003,21,0,21,-1,-1,-1,-1,-1,-1
4/4/20,Andhra Pradesh,-71.84650114,28,0.000782292,0.875459129,22,0,22,0,-1,-1,-1,-1,-1
4/5/20,Andhra Pradesh,-71.32365365,64,0.000897434,0.85673077,23,0,23,1,-1,-1,-1,-1,-1
4/6/20,Andhra Pradesh,-70.82194447,47,0.001027576,0.862542672,24,0,24,2,-1,-1,-1,-1,-1
4/7/20,Andhra Pradesh,-70.37379297,11,0.00117197,0.89112894,25,0,25,3,-1,-1,-1,-1,-1
4/8/20,Andhra Pradesh,-69.99556375,34,0.001328707,0.940634785,26,0,26,4,-1,-1,-1,-1,-1
4/9/20,Andhra Pradesh,-69.69222357,15,0.00149489,1.008440466,27,0,27,5,-1,-1,-1,-1,-1
4/10/20,Andhra Pradesh,-69.46149101,18,0.001666696,1.090403735,28,0,28,6,-1,-1,-1,-1,-1
4/11/20,Andhra Pradesh,-69.29818364,24,0.001839422,1.180284438,29,0,29,7,-1,-1,-1,-1,-1
4/12/20,Andhra Pradesh,-69.19736538,15,0.002007913,1.269710832,30,0,30,8,-1,-1,-1,-1,-1
4/13/20,Andhra Pradesh,-69.15403435,19,0.002166819,1.348987452,31,0,31,9,-1,-1,-1,-1,-1
4/14/20,Andhra Pradesh,-69.16049228,45,0.002310967,1.408736247,32,0,32,10,-1,-1,-1,-1,-1
4/15/20,Andhra Pradesh,-69.20822873,41,0.002435653,1.441902653,33,0,33,11,-1,-1,-1,-1,-1
