date,state,Mobility,case_growth,confirmed_infections,death_rate,rt,days,phase_indi,days0,days1,days2,days3,days4,days5,days6,label_Mobility,label_confirmed_infections
5/5/20,Tripura,-54.99572028,0.496436886,13,0.000123767,0.6849577720000001,53,2,53,41,20,1,-1,-1,-1,1,1
5/6/20,Tripura,-54.37342589,0.08338160900000001,22,0.000121676,0.568505709,54,2,54,42,21,2,-1,-1,-1,1,1
5/7/20,Tripura,-53.70851586,0.21511138,24,0.00011962700000000001,0.495040653,55,2,55,43,22,3,-1,-1,-1,1,1
5/8/20,Tripura,-52.97681225,-0.5436154470000001,30,0.000117737,0.454491487,56,2,56,44,23,4,-1,-1,-1,1,0
5/9/20,Tripura,-52.163934000000005,-0.057158414000000005,17,0.000116116,0.440807825,57,2,57,45,24,5,-1,-1,-1,1,0
5/10/20,Tripura,-51.27021746,-2.833213344,16,0.000114876,0.45133198700000005,58,2,58,46,25,6,-1,-1,-1,1,0
5/11/20,Tripura,-50.31201445,1.098612289,0,0.000114126,0.486227361,59,2,59,47,26,7,-1,-1,-1,1,1
5/12/20,Tripura,-49.31837849,-0.40546510799999996,2,0.00011397600000000001,0.5479888079999999,60,2,60,48,27,8,-1,-1,-1,1,0
5/13/20,Tripura,-48.32758359,0.0,1,0.000114546,0.64085989,61,2,61,49,28,9,-1,-1,-1,1,0
5/14/20,Tripura,-47.38087044,-0.693147181,1,0.00011596299999999999,0.769875161,62,2,62,50,29,10,-1,-1,-1,1,0
5/15/20,Tripura,-46.51331476,2.48490665,0,0.000118366,0.939248222,63,2,63,51,30,11,-1,-1,-1,1,1
5/16/20,Tripura,-45.74965633,-2.48490665,11,0.000121897,1.150004245,64,2,64,52,31,12,-1,-1,-1,1,0
5/17/20,Tripura,-45.10166888,0.0,0,0.000126721,1.3971584590000001,65,2,65,53,32,13,-1,-1,-1,1,0
5/18/20,Tripura,-44.56736672,2.197224577,0,0.000133022,1.667313696,66,3,66,54,33,14,0,-1,-1,1,1
5/19/20,Tripura,-44.13331243,-2.197224577,8,0.000141012,1.938039461,67,3,67,55,34,15,1,-1,-1,1,0
5/20/20,Tripura,-43.777324799999995,1.098612289,0,0.000150949,2.1803291330000003,68,3,68,56,35,16,2,-1,-1,1,1
5/21/20,Tripura,-43.47051147,-1.098612289,2,0.000163155,2.364363898,69,3,69,57,36,17,3,-1,-1,1,0
5/22/20,Tripura,-43.17912206,2.833213344,0,0.000178033,2.466949471,70,3,70,58,37,18,4,-1,-1,1,1
5/23/20,Tripura,-42.86999206,-1.4469189830000002,16,0.00019609,2.4775783209999998,71,3,71,59,38,19,5,-1,-1,1,0
5/24/20,Tripura,-42.514987,0.22314355100000002,3,0.00021796400000000002,2.400475213,72,3,72,60,39,20,6,-1,-1,1,1
5/25/20,Tripura,-42.09540437,1.9459101490000001,4,0.000244443,2.2520962819999997,73,3,73,61,40,21,7,-1,-1,1,1
5/26/20,Tripura,-41.60502163,-1.1574527890000001,34,0.000276479,2.055740427,74,3,74,62,41,22,8,-1,-1,1,0
5/27/20,Tripura,-41.05516951,-1.299282984,10,0.00031519,1.835759792,75,3,75,63,42,23,9,-1,-1,1,0
5/28/20,Tripura,-40.47152156,1.299282984,2,0.00036181900000000004,1.613236336,76,3,76,64,43,24,10,-1,-1,1,1
5/29/20,Tripura,-39.89021311,0.492476485,10,0.00041751699999999995,1.4037853009999999,77,3,77,65,44,25,11,-1,-1,1,1
5/30/20,Tripura,-39.34823002,0.938269639,17,0.00048314,1.217196837,78,3,78,66,45,26,12,-1,-1,1,1
5/31/20,Tripura,-38.87635255,0.853489831,45,0.00055914,1.058235807,79,3,79,67,46,27,13,-1,-1,1,1
6/1/20,Tripura,-38.49643074,-0.7903109290000001,107,0.0006453580000000001,0.927943855,80,4,80,68,47,28,14,0,-1,1,0
6/2/20,Tripura,-38.21813612,1.1320602229999999,48,0.000740775,0.82497942,81,4,81,69,48,29,15,1,-1,1,1
6/3/20,Tripura,-38.04038797,-1.805004696,151,0.000843255,0.7467365840000001,82,4,82,70,49,30,16,2,-1,1,0
6/4/20,Tripura,-37.95417385,0.6729444729999999,24,0.000949295,0.690146922,83,4,83,71,50,31,17,3,-1,1,1
6/5/20,Tripura,-37.94449491,0.133531393,48,0.001053889,0.652176547,84,4,84,72,51,32,18,4,-1,0,1
6/6/20,Tripura,-37.99457072,-0.036367644,55,0.0011505999999999999,0.630082931,85,4,85,73,52,33,19,5,-1,0,0
6/7/20,Tripura,-38.08562348,-0.3254224,53,0.001231936,0.621503272,86,4,86,74,53,34,20,6,-1,0,0
6/8/20,Tripura,-38.19806075,-0.36772478,38,0.001290137,0.624432136,87,4,87,75,54,35,21,7,-1,0,0
6/9/20,Tripura,-38.31401146,0.169899037,26,0.001318746,0.637136123,88,4,88,76,55,36,22,8,-1,0,1
6/10/20,Tripura,-38.41784536,-0.207639365,31,0.0013142660000000001,0.658055204,89,4,89,77,56,37,23,9,-1,0,0
6/11/20,Tripura,-38.49367452,0.47957308,25,0.0012774919999999999,0.6857414359999999,90,4,90,78,57,38,24,10,-1,0,1
6/12/20,Tripura,-38.5229589,0.693147181,41,0.001213212,0.718869993,91,4,91,79,58,39,25,11,-1,1,1
6/13/20,Tripura,-38.48780664,-0.9044562740000001,83,0.001128985,0.756317617,92,4,92,80,59,40,26,12,-1,1,0
6/14/20,Tripura,-38.37827676,-1.128465252,33,0.001033082,0.797252834,93,4,93,81,60,41,27,13,-1,1,0
6/15/20,Tripura,-38.19641523,-1.7047480919999998,10,0.0009329280000000001,0.84116262,94,4,94,82,61,42,28,14,-1,1,0
6/16/20,Tripura,-37.94885535,3.091042453,1,0.000834465,0.887782228,95,4,95,83,62,43,29,15,-1,1,1
6/17/20,Tripura,-37.64250905,-0.693147181,43,0.00074198,0.9369624320000001,96,4,96,84,63,44,30,16,-1,1,0
6/18/20,Tripura,-37.28493378,0.24116205699999999,21,0.000658223,0.9885337240000001,97,4,97,85,64,45,31,17,-1,1,1
6/19/20,Tripura,-36.88656943,-1.1349799329999999,27,0.000584691,1.0421958009999999,98,4,98,86,65,46,32,18,-1,1,0
6/20/20,Tripura,-36.45990184,1.386294361,8,0.000521973,1.097418553,99,4,99,87,66,47,33,19,-1,1,1
6/21/20,Tripura,-36.01605384,-0.7503055940000001,35,0.000470051,1.1533327290000002,100,4,100,88,67,48,34,20,-1,1,0
6/22/20,Tripura,-35.565073100000006,0.344840486,16,0.00042853,1.208621301,101,4,101,89,68,49,35,21,-1,1,1
6/23/20,Tripura,-35.11983106,-3.17805383,23,0.00039679300000000005,1.261470602,102,4,102,90,69,50,36,22,-1,1,0
6/24/20,Tripura,-34.6922166,3.496507561,0,0.00037411800000000005,1.309663384,103,4,103,91,70,51,37,23,-1,1,1
6/25/20,Tripura,-34.28790472,0.08701137699999999,32,0.000359791,1.3508626940000001,104,4,104,92,71,52,38,24,-1,1,1
6/26/20,Tripura,-33.89961135,-1.280933845,35,0.00035330400000000003,1.383051882,105,4,105,93,72,53,39,25,-1,1,0
6/27/20,Tripura,-33.51573004,0.26236426399999996,9,0.000354535,1.4050097080000001,106,4,106,94,73,54,40,26,-1,1,1
6/28/20,Tripura,-33.13212997,0.9903987040000001,12,0.000363835,1.416656266,107,4,107,95,74,55,41,27,-1,1,1
6/29/20,Tripura,-32.76349482,-1.358123484,34,0.00038211800000000003,1.4191288180000001,108,4,108,96,75,56,42,28,-1,1,0
6/30/20,Tripura,-32.43954226,0.0,8,0.000411001,1.4145481519999998,109,4,109,97,76,57,43,29,-1,1,0
7/1/20,Tripura,-32.18662146,1.491654877,8,0.00045302900000000003,1.4055739569999999,110,5,110,98,77,58,44,30,0,1,1
7/2/20,Tripura,-32.01170421,0.854415328,39,0.000511939,1.3949237030000001,111,5,111,99,78,59,45,31,1,1,1
7/3/20,Tripura,-31.89064574,-1.285198244,93,0.000593083,1.384991707,112,5,112,100,79,60,46,32,2,1,0
7/4/20,Tripura,-31.773024699999997,-0.080042708,25,0.000703988,1.3776026119999998,113,5,113,101,80,61,47,33,3,1,0
7/5/20,Tripura,-31.59748211,1.540445041,23,0.000854881,1.373852786,114,5,114,102,81,62,48,34,4,1,1
7/6/20,Tripura,-31.33287331,-1.499623046,111,0.001059253,1.3739825469999998,115,5,115,103,82,63,49,35,5,1,0
7/7/20,Tripura,-31.024939500000002,0.8415671859999999,24,0.001334567,1.377273798,116,5,116,104,83,64,50,36,6,1,1
7/8/20,Tripura,-30.74873199,-1.227229666,57,0.00170311,1.382040098,117,5,117,105,84,65,51,37,7,1,0
7/9/20,Tripura,-30.56754418,2.129631286,16,0.002192657,1.385813058,118,5,118,106,85,66,52,38,8,1,1
7/10/20,Tripura,-30.51655364,-1.4971087269999999,142,0.0028364690000000003,1.3857768240000001,119,5,119,107,86,67,53,39,9,0,0
7/11/20,Tripura,-30.60761165,1.197703191,31,0.00367217,1.379363505,120,5,120,108,87,68,54,40,10,0,1
7/12/20,Tripura,-30.83705768,-1.3676022280000002,105,0.004739047,1.364798845,121,5,121,109,88,69,55,41,11,0,0
7/13/20,Tripura,-31.20087111,1.215022641,26,0.006074183,1.3414025170000001,122,5,122,110,89,70,56,42,12,0,1
7/14/20,Tripura,-31.70229779,0.084260344,90,0.00770796,1.309593245,123,5,123,111,90,71,57,43,13,0,1
7/15/20,Tripura,-32.35072697,0.0,98,0.009657145,1.270689047,124,5,124,112,91,72,58,44,14,0,0
7/16/20,Tripura,-33.16186912,0.184003643,98,0.011920742,1.226627997,125,5,125,113,92,73,59,45,15,0,1
7/17/20,Tripura,-34.14866325,0.368370984,118,0.014472499,1.179684014,126,5,126,114,93,74,60,46,16,0,1
7/18/20,Tripura,-35.319925700000006,0.264151575,171,0.01725941,1.132191925,127,5,127,115,94,75,61,47,17,0,1
7/19/20,Tripura,-36.68394592,-0.098440073,223,0.020206233,1.086280487,128,5,128,116,95,76,62,48,18,0,0
7/20/20,Tripura,-38.24978446,0.22018351,202,0.023225376000000002,1.04363616,129,5,129,117,96,77,63,49,19,0,1
7/21/20,Tripura,-40.02895687,-0.689202402,252,0.026227800000000003,1.005343714,130,5,130,118,97,78,64,50,20,0,0
7/22/20,Tripura,-42.03412061,0.48853170700000004,126,0.029132026000000002,0.97184656,131,5,131,119,98,79,65,51,21,0,1
7/23/20,Tripura,-44.26121122,-0.7175982759999999,206,0.031866643,0.94304218,132,5,132,120,99,80,66,52,22,0,0
7/24/20,Tripura,-46.65794854,0.048318577,100,0.034373232000000004,0.918488692,133,5,133,121,100,81,67,53,23,0,1
7/25/20,Tripura,-49.116990799999996,-1.025852934,105,0.036610722000000005,0.897663703,134,5,134,122,101,82,68,54,24,0,0
7/26/20,Tripura,-51.48355959,1.359626114,37,0.038557974,0.8802041290000001,135,5,135,123,102,83,69,55,25,0,1
7/27/20,Tripura,-53.56994739,0.40546510799999996,147,0.040212797,0.866068809,136,5,136,124,103,84,70,56,26,0,1
7/28/20,Tripura,-55.18205996,-0.022780027999999997,221,0.041588332,0.8555894009999999,137,5,137,125,104,85,71,57,27,0,0
7/29/20,Tripura,-56.16245937,0.013730193,216,0.042710382000000005,0.849404052,138,5,138,126,105,86,72,58,28,0,1
7/30/20,Tripura,-56.41457669,0.22314355100000002,219,0.043613625,0.8483090679999999,139,5,139,127,106,87,73,59,29,1,1
7/31/20,Tripura,-55.90789993,-0.08338160900000001,274,0.044338348,0.853094908,140,5,140,128,107,88,74,60,30,1,0
8/1/20,Tripura,-54.67511999,-0.577562431,252,0.04492483,0.86441758,141,-1,141,129,108,89,75,61,31,1,0
8/2/20,Tripura,-52.808782400000005,-0.073025135,141,0.045409755,0.882705912,142,-1,142,130,109,90,76,62,32,1,0
8/3/20,Tripura,-50.45337752,-0.070617567,131,0.045825371,0.9080726490000001,143,-1,143,131,110,91,77,63,33,1,0
8/4/20,Tripura,-47.78631782,-0.217064505,122,0.046202350999999996,0.9402143040000001,144,-1,144,132,111,92,78,64,34,1,0
8/5/20,Tripura,-44.99802682,0.26469255399999997,98,0.046570487,0.978333973,145,-1,145,133,112,93,79,65,35,1,1
8/6/20,Tripura,-42.26200172,0.130620182,128,0.046959225,1.02115878,146,-1,146,134,113,94,80,66,36,1,1
8/7/20,Tripura,-39.71511604,0.0067796869999999995,146,0.047397365,1.067112854,147,-1,147,135,114,95,81,67,37,1,1
8/8/20,Tripura,-37.45113826,-0.854077547,147,0.047909687,1.114644935,148,-1,148,136,115,96,82,68,38,1,0
8/9/20,Tripura,-35.52125227,0.962810748,62,0.048516045,1.162630544,149,-1,149,137,116,97,83,69,39,1,1
8/10/20,Tripura,-33.94240358,-0.39641527299999996,164,0.049234408,1.210720637,150,-1,150,138,117,98,84,70,40,1,0
8/11/20,Tripura,-32.70385818,0.094490843,110,0.050082278,1.259529439,151,-1,151,139,118,99,85,71,41,1,1
8/12/20,Tripura,-31.77508386,-4.804021045,121,0.051076973,1.310637431,152,-1,152,140,119,100,86,72,42,1,0
8/13/20,Tripura,-31.11367368,5.105945473999999,0,0.052236132000000005,1.366470151,153,-1,153,141,120,101,87,73,43,1,1
8/14/20,Tripura,-30.67136307,0.018018506,164,0.053578589,1.430146605,154,-1,154,142,121,102,88,74,44,1,1
8/15/20,Tripura,-30.39956215,-0.271933715,167,0.05512498,1.50538,155,-1,155,143,122,103,89,75,45,1,0
8/16/20,Tripura,-30.25622108,0.117783036,127,0.056897478,1.59647949,156,-1,156,144,123,104,90,76,46,1,1
8/17/20,Tripura,-30.21099219,0.358062869,143,0.05891924,1.708445481,157,-1,157,145,124,105,91,77,47,0,1
8/18/20,Tripura,-30.2436506,0.140183972,205,0.06121456,1.847117125,158,-1,158,146,125,106,92,78,48,0,1
8/19/20,Tripura,-30.34438894,0.140183972,236,0.063809857,2.019426626,159,-1,159,147,126,107,93,79,49,1,0
3/14/20,Karnataka,-9.411960975,-1.9459101490000001,6,0.00040126,1.853673273,1,-1,1,-1,-1,-1,-1,-1,-1,0,0
3/15/20,Karnataka,-12.91131336,0.693147181,0,0.00040146,1.783433104,2,-1,2,-1,-1,-1,-1,-1,-1,0,1
3/16/20,Karnataka,-17.03593496,0.40546510799999996,1,0.00040206599999999997,1.712897018,3,-1,3,-1,-1,-1,-1,-1,-1,0,1
3/17/20,Karnataka,-21.78976254,0.693147181,2,0.00040309199999999997,1.6432094369999999,4,-1,4,-1,-1,-1,-1,-1,-1,0,1
3/18/20,Karnataka,-27.1317122,-1.098612289,5,0.000404554,1.575527463,5,-1,5,-1,-1,-1,-1,-1,-1,0,0
3/19/20,Karnataka,-32.96440783,-0.693147181,1,0.00040647,1.510946146,6,-1,6,-1,-1,-1,-1,-1,-1,0,0
3/20/20,Karnataka,-39.12456105,1.791759469,0,0.000408858,1.4504340130000002,7,-1,7,-1,-1,-1,-1,-1,-1,0,1
3/21/20,Karnataka,-45.39198731,0.15415068,5,0.000411741,1.3947852630000002,8,-1,8,-1,-1,-1,-1,-1,-1,0,1
3/22/20,Karnataka,-51.52617994,0.133531393,6,0.000415141,1.3445914230000002,9,-1,9,-1,-1,-1,-1,-1,-1,0,1
3/23/20,Karnataka,-57.30373733,0.117783036,7,0.000419088,1.300231816,10,-1,10,-1,-1,-1,-1,-1,-1,0,1
3/24/20,Karnataka,-62.54884876,0.200670695,8,0.000423614,1.2618794740000001,11,-1,11,-1,-1,-1,-1,-1,-1,0,1
3/25/20,Karnataka,-67.12155083,-0.78845736,10,0.000428779,1.229517327,12,0,12,0,-1,-1,-1,-1,-1,0,0
3/26/20,Karnataka,-70.92920477,0.693147181,4,0.00043465699999999997,1.202958907,13,0,13,1,-1,-1,-1,-1,-1,0,1
3/27/20,Karnataka,-73.93987987,0.587786665,9,0.000441341,1.181868449,14,0,14,2,-1,-1,-1,-1,-1,0,1
3/28/20,Karnataka,-76.17696348,-1.791759469,17,0.000448946,1.165777138,15,0,15,3,-1,-1,-1,-1,-1,0,0
3/29/20,Karnataka,-77.70883351,0.693147181,2,0.000457595,1.154094805,16,0,16,4,-1,-1,-1,-1,-1,0,1
3/30/20,Karnataka,-78.63273698,0.84729786,5,0.000467426,1.146119097,17,0,17,5,-1,-1,-1,-1,-1,0,1
3/31/20,Karnataka,-79.05668349,-0.336472237,13,0.00047858199999999997,1.141046344,18,0,18,6,-1,-1,-1,-1,-1,0,0
4/1/20,Karnataka,-79.09189893,0.40546510799999996,9,0.000491194,1.13798944,19,0,19,7,-1,-1,-1,-1,-1,1,1
4/2/20,Karnataka,-78.84686273,-1.098612289,14,0.0005054009999999999,1.1360075920000001,20,0,20,8,-1,-1,-1,-1,-1,1,0
4/3/20,Karnataka,-78.42229624,1.223775432,4,0.000521361,1.134150765,21,0,21,9,-1,-1,-1,-1,-1,1,1
4/4/20,Karnataka,-77.90725574,-0.753771802,16,0.000539244,1.131518272,22,0,22,10,-1,-1,-1,-1,-1,1,0
4/5/20,Karnataka,-77.3747643,0.48550781600000004,7,0.000559237,1.127327124,23,0,23,11,-1,-1,-1,-1,-1,1,1
4/6/20,Karnataka,-76.87579935,0.0,12,0.000581527,1.1209820879999999,24,0,24,12,-1,-1,-1,-1,-1,1,0
4/7/20,Karnataka,-76.43742376,-0.619039208,12,0.000606289,1.112136937,25,0,25,13,-1,-1,-1,-1,-1,1,0
4/8/20,Karnataka,-76.07117481,0.887303195,6,0.0006336159999999999,1.100735681,26,0,26,14,-1,-1,-1,-1,-1,1,1
4/9/20,Karnataka,-75.77831549,-0.43531807100000003,16,0.0006634519999999999,1.087024263,27,0,27,15,-1,-1,-1,-1,-1,1,0
4/10/20,Karnataka,-75.55394835,-0.200670695,10,0.000695647,1.0715277159999999,28,0,28,16,-1,-1,-1,-1,-1,1,0
4/11/20,Karnataka,-75.39116707,0.693147181,8,0.0007299289999999999,1.054994451,29,0,29,17,-1,-1,-1,-1,-1,1,1
4/12/20,Karnataka,-75.28241085,-0.117783036,17,0.000765885,1.0383166640000001,30,0,30,18,-1,-1,-1,-1,-1,1,0
4/13/20,Karnataka,-75.21654616,-0.133531393,15,0.000802972,1.022441111,31,0,31,19,-1,-1,-1,-1,-1,1,0
4/14/20,Karnataka,-75.17615828,0.356674944,13,0.00084052,1.008285568,32,0,32,20,-1,-1,-1,-1,-1,1,1
4/15/20,Karnataka,-75.14424246,0.615185639,19,0.0008777360000000001,0.9966727479999999,33,1,33,21,0,-1,-1,-1,-1,1,1
4/16/20,Karnataka,-75.10868147,0.195744577,36,0.0009137160000000001,0.9882870220000001,34,1,34,22,1,-1,-1,-1,-1,1,1
4/17/20,Karnataka,-75.06198107,-0.548565952,44,0.0009474980000000001,0.983652745,35,1,35,23,2,-1,-1,-1,-1,1,0
4/18/20,Karnataka,-75.00098021,-1.312186389,25,0.0009782530000000001,0.983128653,36,1,36,24,3,-1,-1,-1,-1,1,0
4/19/20,Karnataka,-74.92432575,0.99852883,6,0.001005376,0.986911513,37,1,37,25,4,-1,-1,-1,-1,1,1
4/20/20,Karnataka,-74.82667952,-0.546543706,18,0.001028471,0.995043395,38,1,38,26,5,-1,-1,-1,-1,1,0
4/21/20,Karnataka,-74.69457665,-0.09531018,10,0.001047347,1.007419667,39,1,39,27,6,-1,-1,-1,-1,1,0
4/22/20,Karnataka,-74.51233703,0.641853886,9,0.001061951,1.023797657,40,1,40,28,7,-1,-1,-1,-1,1,1
4/23/20,Karnataka,-74.26617657,0.456758402,18,0.001072389,1.04380806,41,1,41,29,8,-1,-1,-1,-1,1,1
4/24/20,Karnataka,-73.94524258,-0.105360516,29,0.001078905,1.066971852,42,1,42,30,9,-1,-1,-1,-1,1,0
4/25/20,Karnataka,-73.54098754,-1.909542505,26,0.001081944,1.092724502,43,1,43,31,10,-1,-1,-1,-1,1,0
4/26/20,Karnataka,-73.04459045,0.916290732,3,0.001082185,1.120447125,44,1,44,32,11,-1,-1,-1,-1,1,1
4/27/20,Karnataka,-72.4427191,0.182321557,9,0.001080427,1.1495016059999998,45,1,45,33,12,-1,-1,-1,-1,1,1
4/28/20,Karnataka,-71.71533469,0.080042708,11,0.0010775119999999999,1.1792647729999999,46,1,46,34,13,-1,-1,-1,-1,1,1
4/29/20,Karnataka,-70.84491070000001,0.869037847,12,0.0010742030000000001,1.209156273,47,1,47,35,14,-1,-1,-1,-1,1,1
4/30/20,Karnataka,-69.82460715,-0.21511138,30,0.001071162,1.23865623,48,1,48,36,15,-1,-1,-1,-1,1,0
5/1/20,Karnataka,-68.66326863,-0.653926467,24,0.001068977,1.267311407,49,1,49,37,16,-1,-1,-1,-1,1,0
5/2/20,Karnataka,-67.38837269,0.07410797200000001,12,0.001068116,1.294731267,50,1,50,38,17,-1,-1,-1,-1,1,1
5/3/20,Karnataka,-66.04476364,0.99852883,13,0.001068918,1.320577116,51,1,51,39,18,-1,-1,-1,-1,1,1
5/4/20,Karnataka,-64.68406634,-0.502091944,37,0.001071575,1.344548244,52,2,52,40,19,0,-1,-1,-1,1,0
5/5/20,Karnataka,-63.35271871,-0.090971778,22,0.001076177,1.366369168,53,2,53,41,20,1,-1,-1,-1,1,0
5/6/20,Karnataka,-62.08828403,-0.47957308,20,0.001082763,1.385781788,54,2,54,42,21,2,-1,-1,-1,1,0
5/7/20,Karnataka,-60.91815148,1.326870941,12,0.001091263,1.40254521,55,2,55,43,22,3,-1,-1,-1,1,1
5/8/20,Karnataka,-59.85855828,-0.15415068,48,0.001101516,1.416443643,56,2,56,44,23,4,-1,-1,-1,1,0
5/9/20,Karnataka,-58.91558724,0.269663567,41,0.001113268,1.427299707,57,2,57,45,24,5,-1,-1,-1,1,1
5/10/20,Karnataka,-58.08612225,-1.299282984,54,0.001126127,1.434988179,58,2,58,46,25,6,-1,-1,-1,1,0
5/11/20,Karnataka,-57.35665154,1.4508328819999998,14,0.001139533,1.4394452080000002,59,2,59,47,26,7,-1,-1,-1,1,1
5/12/20,Karnataka,-56.70423615,-0.603535022,63,0.0011528410000000002,1.440670095,60,2,60,48,27,8,-1,-1,-1,1,0
5/13/20,Karnataka,-56.10607918,-0.18805223199999999,34,0.00116551,1.438719307,61,2,61,49,28,9,-1,-1,-1,1,0
5/14/20,Karnataka,-55.54683758,0.8811994120000001,28,0.001177119,1.433694087,62,2,62,50,29,10,-1,-1,-1,1,1
5/15/20,Karnataka,-55.02119946,-0.637577329,69,0.001187347,1.425723684,63,2,63,51,30,11,-1,-1,-1,1,0
5/16/20,Karnataka,-54.53300505,0.414433778,36,0.0011960389999999999,1.414946587,64,2,64,52,31,12,-1,-1,-1,1,1
5/17/20,Karnataka,-54.08969911,0.579818495,55,0.001203245,1.401492594,65,2,65,53,32,13,-1,-1,-1,1,1
5/18/20,Karnataka,-53.69260559,0.40546510799999996,99,0.001209129,1.385469001,66,3,66,54,33,14,0,-1,-1,1,1
5/19/20,Karnataka,-53.33193939,-0.791127589,149,0.00121399,1.366954339,67,3,67,55,34,15,1,-1,-1,1,0
5/20/20,Karnataka,-52.99079967,0.7503055940000001,67,0.001218442,1.34600252,68,3,68,56,35,16,2,-1,-1,1,1
5/21/20,Karnataka,-52.64641605,-0.035339366000000004,143,0.0012236389999999999,1.322659094,69,3,69,57,36,17,3,-1,-1,1,0
5/22/20,Karnataka,-52.26985952,0.44542342,138,0.001231417,1.296989352,70,3,70,58,37,18,4,-1,-1,1,1
5/23/20,Karnataka,-51.83034971,-0.50470003,216,0.001243987,1.269115521,71,3,71,59,38,19,5,-1,-1,1,0
5/24/20,Karnataka,-51.29886109,-0.331902541,130,0.001263802,1.239257199,72,3,72,60,39,20,6,-1,-1,1,0
5/25/20,Karnataka,-50.6539791,0.081678031,93,0.0012934,1.207766428,73,3,73,61,40,21,7,-1,-1,1,1
5/26/20,Karnataka,-49.89585173,0.287682072,101,0.001335465,1.175148012,74,3,74,62,41,22,8,-1,-1,1,1
5/27/20,Karnataka,-49.04406316,-0.159064695,135,0.001393015,1.142058315,75,3,75,63,42,23,9,-1,-1,1,0
5/28/20,Karnataka,-48.12858083,0.763862705,115,0.001469521,1.109281527,76,3,76,64,43,24,10,-1,-1,1,1
5/29/20,Karnataka,-47.18306384,-0.561625839,248,0.001568876,1.077688516,77,3,77,65,44,25,11,-1,-1,1,0
5/30/20,Karnataka,-46.23920698,0.747955417,141,0.001695295,1.048186949,78,3,78,66,45,26,12,-1,-1,1,1
5/31/20,Karnataka,-45.32110646,-0.46734051200000004,299,0.001853445,1.0216715159999998,79,3,79,67,46,27,13,-1,-1,1,0
6/1/20,Karnataka,-44.43869266,0.7271373809999999,187,0.002048163,0.9989809609999999,80,4,80,68,47,28,14,0,-1,1,1
6/2/20,Karnataka,-43.58964441,-0.372592363,388,0.002284295,0.980865839,81,4,81,69,48,29,15,1,-1,1,0
6/3/20,Karnataka,-42.76738347,-0.038027396,267,0.002566082,0.967968168,82,4,82,70,49,30,16,2,-1,1,0
6/4/20,Karnataka,-41.96788962,0.693147181,257,0.0028968170000000003,0.960811773,83,4,83,71,50,31,17,3,-1,1,1
6/5/20,Karnataka,-41.19331939999999,-0.30857056,515,0.003278333,0.959800141,84,4,84,72,51,32,18,4,-1,1,0
6/6/20,Karnataka,-40.45284307,-0.456897282,378,0.0037101309999999998,0.965217405,85,4,85,73,52,33,19,5,-1,1,0
6/7/20,Karnataka,-39.76059819,0.25270235399999996,239,0.004188204,0.97722776,86,4,86,74,53,34,20,6,-1,1,1
6/8/20,Karnataka,-39.12937222,-0.645744942,308,0.004703863,0.99586923,87,4,87,75,54,35,21,7,-1,1,0
6/9/20,Karnataka,-38.56832806,-0.29180579,161,0.005243543000000001,1.021039078,88,4,88,76,55,36,22,8,-1,1,0
6/10/20,Karnataka,-38.0885527,0.5272194339999999,120,0.005790944,1.052470125,89,4,89,77,56,37,23,9,-1,1,1
6/11/20,Karnataka,-37.70615952,0.28279208699999997,204,0.0063307319999999995,1.089699806,90,4,90,78,57,38,24,10,-1,1,1
6/12/20,Karnataka,-37.44125374,0.12753921099999999,271,0.006852705,1.132036682,91,4,91,79,58,39,25,11,-1,1,1
6/13/20,Karnataka,-37.31450134,-0.557191544,308,0.00735202,1.17853192,92,4,92,80,59,40,26,12,-1,0,0
6/14/20,Karnataka,-37.33950053,0.18982628199999999,176,0.007828439,1.227964958,93,4,93,81,60,41,27,13,-1,0,1
6/15/20,Karnataka,-37.51371925,0.396075368,213,0.008285602,1.27885258,94,4,94,82,61,42,28,14,-1,0,1
6/16/20,Karnataka,-37.81459922,-0.43904140399999997,317,0.008730251999999999,1.329488628,95,4,95,83,62,43,29,15,-1,0,0
6/17/20,Karnataka,-38.20707923,0.028848153999999997,204,0.009171709,1.3780179240000001,96,4,96,84,63,44,30,16,-1,0,1
6/18/20,Karnataka,-38.65130309,0.471187762,210,0.009621712,1.4225430890000001,97,4,97,85,64,45,31,17,-1,0,1
6/19/20,Karnataka,-39.10876054,0.21004032600000003,337,0.010094449,1.4612573269999998,98,4,98,86,65,46,32,18,-1,0,1
6/20/20,Karnataka,-39.54921267,0.085010976,416,0.010606921000000002,1.492590308,99,4,99,87,66,47,33,19,-1,0,1
6/21/20,Karnataka,-39.95235384,-0.59663628,453,0.011181031999999999,1.51534896,100,4,100,88,67,48,34,20,-1,0,0
6/22/20,Karnataka,-40.30566709,0.256191405,249,0.011843912,1.5288318509999999,101,4,101,89,68,49,35,21,-1,0,1
6/23/20,Karnataka,-40.60789205,0.208799682,322,0.012625691999999999,1.532896697,102,4,102,90,69,50,36,22,-1,0,1
6/24/20,Karnataka,-40.8683474,0.107117765,397,0.013558879,1.52796662,103,4,103,91,70,51,37,23,-1,0,1
6/25/20,Karnataka,-41.10407507,0.006749181999999999,442,0.014678373,1.5149716569999998,104,4,104,92,71,52,38,24,-1,0,1
6/26/20,Karnataka,-41.33963698,0.72296717,445,0.016019943000000002,1.495235171,105,4,105,93,72,53,39,25,-1,0,1
